지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22107,2025-01-11 20:00,8.2,339,11.1,1031,62,6.4,16.3,3,1.7,1.2,7.1,289
22107,2025-01-11 21:00,10.2,345,13.3,1030.8,69,6.7,16.3,2.5,1.6,1.1,5.8,292
22107,2025-01-11 22:00,9.1,331,12.1,1031.2,68,6.2,16.3,2.6,1.8,1.3,6.4,281
22107,2025-01-11 23:00,8.8,335,11.7,1031,66,6.1,16.3,2.6,1.6,1.1,6.4,326
22107,2025-01-12 00:00,7.1,341,10.4,1030.8,67,5.9,16.3,2.3,1.6,1.1,4.9,308
22107,2025-01-12 01:00,7.4,346,9.9,1030.3,68,5.9,16.3,2.6,1.5,1.1,6.4,323
22107,2025-01-12 02:00,7.6,331,10.4,1029.8,68,5.8,,2.4,1.4,1,5.8,311
22107,2025-01-12 03:00,8.9,318,11.5,1030.1,78,5,,2.2,1.5,1.1,5.8,325
22107,2025-01-12 04:00,7.8,334,10.4,1029.5,78,5,16.2,2,1.4,1,4.9,320
22107,2025-01-12 05:00,11.9,316,17,1028.9,82,4.2,16.2,2.4,1.6,1.1,5.3,331
22107,2025-01-12 06:00,9.5,326,13.4,1029.4,91,3.1,16.2,2.6,1.6,1.1,5.8,321
22107,2025-01-12 07:00,8.4,351,12.1,1029.7,93,2.6,16.2,2.4,1.6,1.1,5.3,318
22107,2025-01-12 08:00,8.1,333,14,1029.6,81,3.2,16.2,2.1,1.4,1,5.8,255
22107,2025-01-12 09:00,10,3,12.9,1029,88,3.8,16.2,2,1.3,1,5.8,293
22107,2025-01-12 10:00,11.6,342,14.8,1029.3,81,4.6,16.2,2.1,1.4,1,6.4,292
22107,2025-01-12 11:00,8.3,11,11,1029.4,76,4.4,16.3,2.7,1.4,1,5.8,295
22107,2025-01-12 12:00,5.6,357,9.2,1029.4,66,5.2,16.3,2.9,1.4,1,5.3,299
22107,2025-01-12 13:00,7.6,298,9.6,1029.1,92,2.1,16.3,2.3,1.4,1,5.3,336
22107,2025-01-12 14:00,6.8,10,8.7,1027.7,75,4.2,16.4,2,1.3,.9,5.3,303
22107,2025-01-12 15:00,6.1,23,8.9,1027.5,70,4.9,16.3,2,1.3,.9,4.9,304
22107,2025-01-12 16:00,8.3,336,14.4,1028.2,63,5.8,16.3,1.9,1.2,.9,4.6,306
22107,2025-01-12 17:00,6.3,346,8.2,1028.7,69,5.1,16.3,1.8,1.1,.8,4.6,321
22107,2025-01-12 18:00,8.7,320,15.7,1028.9,64,5.7,16.3,1.8,1.2,.9,4.9,291
22107,2025-01-12 19:00,3.1,348,5.1,1029.8,76,4.6,16.2,1.9,1.2,.8,4.9,288
22107,2025-01-12 20:00,10.3,330,13.4,1029.8,82,4.9,16.3,2.2,1.2,.9,5.3,248
22107,2025-01-12 21:00,10.9,329,14.1,1029.4,57,7.5,16.3,2.3,1.4,1,5.8,249
22107,2025-01-12 22:00,10.8,323,14.2,1030.1,59,7.5,16.2,2.7,1.8,1.3,6.4,249
22107,2025-01-12 23:00,10.3,330,13.3,1030.7,59,8.1,16.3,3.6,2.2,1.6,6.4,256
22186,2025-01-01 00:00,5.4,326,7.4,1024.1,61,5.8,11.1,2,1.3,.9,7.1,327
22186,2025-01-01 01:00,4.3,312,7.1,1023.8,62,6,11.1,1.8,1.2,.8,7.1,337
22186,2025-01-01 02:00,5,300,7.5,1023.6,61,6.3,11.1,1.8,1.1,.7,6.7,329
22186,2025-01-01 03:00,6.3,313,8.6,1023.4,58,7,11.1,1.4,1,.7,7.1,330
22186,2025-01-01 04:00,6.2,296,8.1,1023,55,7.1,11.2,1.6,.9,.7,6.7,327
22186,2025-01-01 05:00,6.2,310,9.7,1022.9,55,7.3,11.2,1.3,1,.7,6.7,331
22186,2025-01-01 06:00,6.2,305,9.3,1023,57,7.6,11.2,1.5,.9,.6,6.3,326
22186,2025-01-01 07:00,6.1,311,8.5,1023.3,53,7.7,11.1,1.7,.9,.6,5.9,319
22186,2025-01-01 08:00,6,310,8.1,1023.6,53,7.8,11.1,1.5,.9,.6,5.9,310
22186,2025-01-01 09:00,5.7,311,7.5,1023.9,47,8.1,11,1.4,.9,.6,4.5,307
22186,2025-01-01 10:00,4.9,322,7.2,1024.4,46,8.2,11,1.3,.8,.6,4.8,299
22186,2025-01-01 11:00,5.6,321,7.7,1024.6,51,8.3,11,1.2,.8,.6,4.5,298
22186,2025-01-01 12:00,5.7,312,7.6,1023.8,55,8.4,10.9,1.3,.8,.6,4.8,306
22186,2025-01-01 13:00,5.6,309,7.4,1023.4,54,8.6,10.9,1.6,.9,.6,4.8,307
22186,2025-01-01 14:00,4.7,295,6.1,1022.8,53,8.7,11.1,1.2,.9,.6,5.3,320
22186,2025-01-01 15:00,4.5,299,7.4,1022.5,55,8.8,11.2,1.1,.8,.6,5.3,322
22186,2025-01-01 16:00,4.1,305,5.8,1022.5,56,8.9,11.2,1.1,.8,.6,5.6,329
22186,2025-01-01 17:00,5.1,315,7.8,1022.3,56,8.9,11.2,,.8,.5,5,323
22186,2025-01-01 18:00,4.6,325,6.6,1022.5,58,9,11.2,1.1,.8,.5,5.6,316
22186,2025-01-01 19:00,5,323,6.6,1023.1,59,8.9,11.2,1.3,.8,.6,5.3,317
22186,2025-01-01 20:00,4.9,320,6.7,1023.5,56,8.8,11.2,1.2,.8,.5,5.3,315
22186,2025-01-01 21:00,5.2,316,7,1023.9,55,8.9,11.1,1.2,.7,.5,5.6,323
22186,2025-01-01 22:00,5.1,325,7.2,1024,55,8.8,11,1.3,.8,.5,5,313
22186,2025-01-01 23:00,5.3,314,7.9,1024.1,55,8.7,11,1.3,.7,.5,5.3,316
22186,2025-01-02 00:00,5.8,322,7.1,1024.3,56,8.6,11.1,1.3,.8,.5,6.3,336
22186,2025-01-02 01:00,5.3,336,7.5,1024.2,56,8.4,11.1,1.1,.8,.6,5.6,337
22186,2025-01-02 02:00,5,339,7,1024.3,58,8.2,11.1,1.2,.8,.5,5.9,341
22186,2025-01-02 03:00,4.8,346,7.4,1024.5,66,7.9,11.1,1.2,.7,.5,5.9,341
22186,2025-01-02 04:00,4.9,351,7.2,1024.5,68,7.7,11.1,.9,.7,.5,5.9,338
22186,2025-01-02 05:00,5.8,4,8.1,1024.4,72,7.1,11.1,1.1,.7,.5,5.6,338
22186,2025-01-02 06:00,5.9,5,7.7,1024.7,70,6.5,11.1,1.2,.7,.5,5,317
22186,2025-01-02 07:00,4.4,3,6,1024.9,66,6.3,11.1,.9,.7,.5,3.4,343
22186,2025-01-02 08:00,5.1,5,7.3,1025.3,57,6.2,11.1,.8,.6,.4,3.8,341
22186,2025-01-02 09:00,5.3,359,7.4,1025.9,54,6.2,11,1.1,.7,.5,4.8,303
22186,2025-01-02 10:00,5.9,356,7.9,1026.5,52,6.2,11,.8,.6,.4,3.7,340
22186,2025-01-02 11:00,6,0,8.2,1026.6,52,6.1,11,1,.7,.5,4,329
22186,2025-01-02 12:00,5,17,6.4,1025.9,55,5.9,10.9,1,.6,.5,4.5,319
22186,2025-01-02 13:00,5,9,7.4,1025,56,5.8,10.8,.9,.6,.4,4.3,330
22186,2025-01-02 14:00,5,17,7.4,1024.5,51,5.7,10.8,1,.6,.4,4.3,337
22186,2025-01-02 15:00,5.1,10,7.4,1024.7,52,5.8,11,.9,.6,.4,3.6,340
22186,2025-01-02 16:00,5.7,12,7.5,1024.7,51,5.8,11.1,.9,.6,.4,4.5,341
22186,2025-01-02 17:00,6.3,16,9,1024.8,53,5.8,11.1,1,.7,.5,4.2,350
22186,2025-01-02 18:00,7.1,9,9.3,1025.2,47,5.6,11.1,1.1,.8,.5,4.3,347
22186,2025-01-02 19:00,7.2,3,9.6,1026,49,5.7,11.1,1.2,.8,.5,4.5,348
22186,2025-01-02 20:00,7,6,9.3,1026.1,50,5.6,11.1,1.4,.8,.6,4.3,334
22186,2025-01-02 21:00,6.8,0,9,1026.4,50,5.6,11,1.1,.8,.6,4.5,343
22186,2025-01-02 22:00,7.2,354,9.1,1027,53,5.3,10.9,1.2,.8,.6,4.3,344
22186,2025-01-02 23:00,7.5,355,10.8,1027,55,5.3,10.9,1.4,.8,.6,3.8,343
22186,2025-01-03 00:00,7.6,349,10.6,1026.7,56,5.5,11,1.3,1,.7,4,344
22186,2025-01-03 01:00,8.2,347,10.1,1026.5,58,5.5,11,1.6,.9,.7,4.3,345
22186,2025-01-03 02:00,9.4,337,12.7,1026.3,58,5.5,11,1.6,1,.7,4.5,348
22186,2025-01-03 03:00,10,337,13.3,1026.1,54,5.1,11,1.7,1,.8,4.5,338
22186,2025-01-03 04:00,9.8,347,12.3,1026.1,54,4.6,11,2.3,1.4,1,5.6,344
22186,2025-01-03 05:00,9.3,348,12.7,1025.8,53,4.4,11,2.5,1.4,1,5.6,337
22186,2025-01-03 06:00,8.9,350,13.2,1026,50,4.2,11,2.6,1.5,1,5.6,340
22186,2025-01-03 07:00,8.6,352,12.1,1026.4,58,4.3,11,2.6,1.7,1.1,5.9,336
22186,2025-01-03 08:00,8.9,12,12.3,1027.2,56,3.7,11,2.2,1.5,1.1,6.3,329
22186,2025-01-03 09:00,7.4,4,11.2,1028.1,48,3.4,11,2.3,1.6,1.1,5.9,330
22186,2025-01-03 10:00,6.3,21,9.2,1028.5,47,3.2,10.9,2.2,1.4,1,6.3,327
22186,2025-01-03 11:00,4.2,345,6.4,1028.9,48,3.4,10.8,2.2,1.4,1,6.3,331
22186,2025-01-03 12:00,2,321,6.6,1028.4,51,3.5,10.7,1.9,1.3,.9,6.3,329
22186,2025-01-03 13:00,6.8,306,9.7,1027.5,50,4,10.7,2,1.2,.8,6.3,324
22186,2025-01-03 14:00,7.2,311,9.9,1027.3,53,4.1,10.6,1.8,1.1,.8,6.3,331
22186,2025-01-03 15:00,7.3,299,9.8,1026.8,54,4.4,10.7,1.6,1.1,.8,6.3,333
22186,2025-01-03 16:00,7.7,292,10.9,1026.6,57,4.9,10.8,1.5,1,.7,6.3,333
22186,2025-01-03 17:00,8.6,305,11.7,1026.4,57,5.2,10.9,1.7,1.1,.7,6.3,331
22186,2025-01-03 18:00,9.3,309,12.4,1026.1,57,5.6,11,1.7,1.2,.8,5.9,331
22186,2025-01-03 19:00,9.7,305,12.7,1026.4,54,5.8,11,1.9,1.2,.8,6.3,329
22186,2025-01-03 20:00,8.1,322,11,1026.8,55,6,11,1.8,1.3,.9,5.6,322
22186,2025-01-03 21:00,10.3,332,13.9,1026.9,67,5.7,11,2.4,1.5,1,6.3,324
22186,2025-01-03 22:00,8.5,340,10.7,1027.2,64,5.8,10.9,2.6,1.6,1.1,6.7,334
22186,2025-01-03 23:00,9.3,332,12,1027.3,59,5.5,10.9,2.8,1.7,1.2,6.3,333
22186,2025-01-04 00:00,8.6,341,12,1027.5,58,5.4,10.9,2.2,1.6,1.1,6.7,327
22186,2025-01-04 01:00,8.4,347,11.1,1027.6,59,5.1,10.9,2.6,1.6,1.1,6.7,331
22186,2025-01-04 02:00,8.4,348,11.1,1027.3,54,5,10.8,2.6,1.7,1.2,6.3,336
22186,2025-01-04 03:00,7.3,5,10.9,1027.3,62,4.8,10.8,2.5,1.5,1.1,6.7,341
22186,2025-01-04 04:00,6.6,358,9.1,1027.2,59,4.8,10.8,2.2,1.5,1,7.1,338
22186,2025-01-04 05:00,5.4,7,8,1026.9,56,4.7,10.9,2.2,1.5,1,6.3,336
22186,2025-01-04 06:00,3.9,3,6,1026.9,55,4.8,10.9,2,1.3,.9,6.7,329
22186,2025-01-04 07:00,2.9,332,5.3,1027,56,5,10.9,2,1.2,.8,6.7,320
22186,2025-01-04 08:00,2.6,329,5.3,1027.1,57,5.2,10.9,1.9,1.2,.8,5.9,320
22186,2025-01-04 09:00,2.5,327,4.2,1027.6,59,5.4,10.9,1.5,1.1,.7,5.9,315
22186,2025-01-04 10:00,5.5,106,7.6,1028,74,4.5,10.8,1.8,1,.7,5.6,309
22186,2025-01-04 11:00,4.8,126,6.6,1028.5,76,4.3,10.8,1.3,.9,.6,6.3,309
22186,2025-01-04 12:00,3.9,124,6.1,1028.3,74,4.4,10.7,1.2,.8,.6,5.9,303
22186,2025-01-04 13:00,3.7,144,5.5,1027.9,71,4.9,10.7,1.1,.8,.6,5.3,298
22186,2025-01-04 14:00,1.4,188,3.2,1027.5,64,5.8,10.7,1.3,.8,.6,5.6,317
22186,2025-01-04 15:00,1.7,86,3.3,1027.1,65,5.7,10.7,1.2,.8,.6,5,298
22186,2025-01-04 16:00,2.8,307,4.6,1026.9,45,6.1,10.7,1.1,.8,.5,5.6,326
22186,2025-01-04 17:00,2.7,300,4.1,1026.6,45,6.2,10.8,1,.7,.5,5.3,317
22186,2025-01-04 18:00,2.6,310,5.6,1026.6,45,6.2,10.9,1,.6,.4,5,296
22186,2025-01-04 19:00,1.8,259,3.3,1026.8,44,6.3,10.9,.9,.6,.4,5.6,331
22186,2025-01-04 20:00,1.3,269,2.7,1026.3,44,6.3,10.9,.9,.5,.4,5.3,313
22186,2025-01-04 21:00,1.6,239,2.9,1026,46,6.4,10.9,.8,.5,.4,5,313
22186,2025-01-04 22:00,2.6,210,4.8,1026,50,6.7,10.8,.8,.5,.4,5.3,300
22186,2025-01-04 23:00,2.5,217,3.8,1026,51,6.8,10.7,.7,.5,.3,4.8,305
22186,2025-01-05 00:00,4.5,220,6.4,1025.5,52,7,10.7,.6,.5,.3,5,295
22186,2025-01-05 01:00,5,207,6.7,1024.5,52,7,10.8,.7,.4,.3,4.8,295
22186,2025-01-05 02:00,5.4,175,7.4,1024,61,7,10.8,.8,.5,.4,4.8,291
22186,2025-01-05 03:00,6,182,7.6,1024,70,6.8,10.8,.9,.5,.4,2.9,205
22186,2025-01-05 04:00,6.9,169,8.9,1023,71,6.9,10.8,1.1,.7,.5,2.9,198
22186,2025-01-05 05:00,8.3,164,10.4,1022.1,74,6.4,10.8,1.2,.8,.5,3.4,165
22186,2025-01-05 06:00,9.8,171,12.3,1021.3,76,6.8,10.8,1.4,.8,.6,3.6,171
22186,2025-01-05 07:00,11.9,186,14.6,1020.9,87,6.7,10.8,1.8,1.1,.7,4,182
22186,2025-01-05 08:00,9.9,172,12.6,1021.3,90,6,10.9,2,1.3,.9,4.3,180
22186,2025-01-05 09:00,8.6,167,11.8,1021.2,89,7.1,10.8,1.6,1.1,.7,4.5,195
22186,2025-01-05 10:00,9.1,169,11.7,1021.2,95,6.9,10.8,1.9,1.2,.8,4.5,199
22186,2025-01-05 11:00,10.2,176,12.4,1020.6,94,7.7,10.8,2.2,1.3,.9,5.3,246
22186,2025-01-05 12:00,8.3,200,12,1020.2,90,7.3,10.8,2.3,1.6,1.1,5.6,243
22186,2025-01-05 13:00,5.4,190,7.1,1019.3,91,8.2,10.8,2.3,1.5,1,6.3,255
22186,2025-01-05 14:00,7.3,267,9.2,1018.3,73,10.2,10.8,2.8,1.5,1.1,5.9,258
22186,2025-01-05 15:00,7.5,269,9.3,1017.7,71,10.2,10.8,2.5,1.6,1.1,5.9,260
22186,2025-01-05 16:00,7.1,261,9.1,1017.5,69,10.2,10.7,2.3,1.5,1.1,5.9,257
22186,2025-01-05 17:00,5.7,266,7.7,1017.4,72,10.1,10.7,2.7,1.5,1.1,5.9,243
22186,2025-01-05 18:00,6.9,261,8.8,1017.3,70,10.1,10.8,2.4,1.5,1.1,6.3,251
22186,2025-01-05 19:00,6.1,258,7.9,1017.4,73,10.1,10.8,2.4,1.7,1.1,6.7,248
22186,2025-01-05 20:00,6.3,262,8.5,1017.5,73,10.3,10.9,2.5,1.5,1,6.7,240
22186,2025-01-05 21:00,6.5,261,8.7,1017.5,73,10.2,10.9,2,1.5,1,6.7,241
22186,2025-01-05 22:00,7.9,269,10.4,1017.5,67,10.1,10.9,2.2,1.4,1,6.7,241
22186,2025-01-05 23:00,7.4,271,9.8,1017.4,68,10.1,10.8,1.9,1.4,.9,6.7,243
22186,2025-01-06 00:00,8.4,262,10.3,1016.8,69,10.2,10.7,1.8,1.4,.9,6.7,241
22186,2025-01-06 01:00,8.6,270,11.3,1016.3,69,10.2,10.7,2.4,1.3,.9,6.3,250
22186,2025-01-06 02:00,9,286,11.7,1016,72,9.9,10.7,2.2,1.3,1,6.3,246
22186,2025-01-06 03:00,8.9,302,10.8,1015.9,73,9.5,10.8,2.5,1.4,1,5.9,246
22186,2025-01-06 04:00,8.2,307,10.1,1015.7,72,9.3,10.8,2.4,1.4,1,5.6,247
22186,2025-01-06 05:00,9.9,319,13.3,1015.4,76,9,10.8,2.3,1.5,1.1,5.9,239
22186,2025-01-06 06:00,10.7,334,13.3,1015.7,75,8.3,10.7,2.2,1.5,1.1,5.9,246
22186,2025-01-06 07:00,9.3,339,12.3,1016.5,72,7.7,10.7,2.4,1.6,1.1,5.6,261
22186,2025-01-06 08:00,10.6,328,14.2,1016.8,71,7.5,10.8,3,1.7,1.2,5.9,258
22186,2025-01-06 09:00,10.3,324,13.8,1017.6,66,7,10.8,2.5,1.8,1.2,5.6,302
22186,2025-01-06 10:00,11,340,14.3,1018.2,68,6.3,10.8,3.1,2,1.3,6.3,292
22186,2025-01-06 11:00,10.6,321,15.4,1019,62,6,10.7,3.5,2.1,1.5,6.7,296
22186,2025-01-06 12:00,12,318,16,1018.8,67,5.6,10.7,3.8,2.5,1.8,7.1,298
22186,2025-01-06 13:00,11.9,329,16.3,1018.4,65,5.2,10.7,4.4,2.8,1.8,7.7,295
22186,2025-01-06 14:00,11.8,333,16,1018.5,62,4.8,10.7,3.9,2.6,1.8,7.7,305
22186,2025-01-06 15:00,12.2,331,15.6,1018.6,63,4.5,10.7,4.2,2.9,1.9,7.7,309
22186,2025-01-06 16:00,13.6,333,18.2,1018.8,64,4.4,10.7,4.4,3,1.9,7.7,315
22186,2025-01-06 17:00,13.2,333,17.6,1019.4,63,4.2,10.6,4.6,2.9,2.1,7.7,324
22186,2025-01-06 18:00,12.4,342,16.7,1020,65,4.3,10.6,4.9,3.2,2.2,7.7,326
22186,2025-01-06 19:00,11.6,339,16,1020.6,60,4.2,10.6,4.9,3.5,2.3,8.3,326
22186,2025-01-06 20:00,11.9,339,16.4,1020.7,60,4.3,10.7,5.2,3.2,2.1,8.3,327
22186,2025-01-06 21:00,12.6,340,16.4,1021,61,4.1,10.7,5.2,3.4,2.2,9.1,326
22186,2025-01-06 22:00,12.2,334,17.7,1021.4,64,3.6,10.7,5.2,3.4,2.2,8.3,329
22186,2025-01-06 23:00,10.2,331,16.5,1021.4,63,3.8,10.7,4.8,3.3,2.3,8.3,330
22186,2025-01-07 00:00,9.2,345,13.1,1021.6,85,2.2,10.6,6,3,1.9,9.1,329
22186,2025-01-07 01:00,9,358,12.3,1020.9,81,2.4,10.6,4.6,2.9,2,9.1,324
22186,2025-01-07 02:00,11.2,349,15.3,1020.9,97,1.5,10.6,4.4,3,2.1,8.3,329
22186,2025-01-07 03:00,10.7,352,13.7,1020.9,98,1.3,10.6,4.7,2.8,1.9,8.3,327
22186,2025-01-07 04:00,10.6,345,15.9,1020.5,87,2.1,10.6,3.9,2.7,1.8,8.3,326
22186,2025-01-07 05:00,7.5,2,11,1020.5,99,.9,10.5,3.9,2.8,1.9,8.3,330
22186,2025-01-07 06:00,9.5,9,13,1020,78,2.4,10.4,3.7,2.7,1.7,8.3,337
22186,2025-01-07 07:00,7.3,335,10.7,1020.1,69,3.3,10.4,3.4,2.2,1.5,8.3,333
22186,2025-01-07 08:00,5.3,328,8.6,1020.2,58,3.6,10.5,3.3,2.3,1.5,8.3,326
22186,2025-01-07 09:00,9.4,350,12.3,1020.3,93,2.2,10.5,3.7,2.2,1.5,8.3,330
22186,2025-01-07 10:00,8,330,11.6,1020.4,88,2.4,10.6,4.1,2.1,1.5,7.7,324
22186,2025-01-07 11:00,12.1,344,17.5,1019.9,90,2.4,10.6,3,2,1.4,7.7,331
22186,2025-01-07 12:00,11.6,321,18.2,1019.2,87,3,10.6,3.2,2.3,1.5,7.7,315
22186,2025-01-07 13:00,11.3,333,15.3,1019,93,2.6,10.6,4,2.5,1.8,6.7,312
22186,2025-01-07 14:00,11.8,333,14.9,1018.6,75,3.6,10.6,4.7,2.7,1.8,7.7,316
22186,2025-01-07 15:00,10.6,327,14.6,1018.9,65,4.3,10.6,4.3,2.8,1.9,7.1,305
22186,2025-01-07 16:00,9.7,334,14.4,1019.3,69,4,10.5,3.7,2.4,1.7,7.7,317
22186,2025-01-07 17:00,8,348,11.2,1019.5,83,3.4,10.5,4.6,2.6,1.7,7.7,307
22186,2025-01-07 18:00,11.9,308,16.6,1019.3,61,5.1,10.4,4,2.4,1.6,7.7,310
22186,2025-01-07 19:00,11.6,325,16.2,1019.7,61,5.1,10.4,4.4,2.4,1.8,7.7,302
22186,2025-01-07 20:00,12.5,328,16.3,1020.4,66,4.6,10.5,4.5,2.9,1.9,7.7,299
22186,2025-01-07 21:00,9.9,333,13.9,1021,61,4.2,10.5,4.9,2.7,1.8,7.7,295
22186,2025-01-07 22:00,8.8,327,11.8,1020.9,60,4.4,10.5,4.1,2.6,1.7,7.7,309
22186,2025-01-07 23:00,7.2,321,10.6,1021,57,4.5,10.5,3.4,2.3,1.5,7.7,296
22186,2025-01-08 00:00,6,304,9.6,1020.9,61,4.6,10.5,3.6,2.3,1.5,7.7,289
22186,2025-01-08 01:00,9.6,304,14.4,1020.4,63,5.3,10.5,3,2,1.3,7.7,291
22186,2025-01-08 02:00,12.8,308,17.3,1019.9,50,6.2,10.5,2.9,1.8,1.3,7.7,296
22186,2025-01-08 03:00,13.2,345,18.1,1020.5,86,4.1,10.5,3.1,2.1,1.5,6.7,309
22186,2025-01-08 04:00,10.7,347,14.3,1021.2,81,3.6,10.4,3.5,2.4,1.6,6.7,302
22186,2025-01-08 05:00,10.2,332,13.3,1020.8,74,4.2,10.4,4.3,2.5,1.6,7.1,302
22186,2025-01-08 06:00,6.3,324,9.4,1020.7,55,4.5,10.3,3.4,2.3,1.6,7.1,309
22186,2025-01-08 07:00,6.4,321,9.2,1021,55,4.6,10.3,3.5,2.2,1.5,7.1,307
22186,2025-01-08 08:00,6.8,320,9.5,1021.2,53,4.7,10.3,3.1,2.1,1.4,7.1,295
22186,2025-01-08 09:00,6.6,304,8.8,1021.4,57,5.2,10.3,3,2,1.3,7.1,295
22186,2025-01-08 10:00,8,294,11,1021.5,52,5.4,10.4,2.9,1.9,1.2,7.1,293
22186,2025-01-08 11:00,7.8,288,11.2,1021.2,54,5.8,10.4,2.5,1.7,1.1,7.1,293
22186,2025-01-08 12:00,7.7,301,10.2,1020.8,56,6,10.4,2.6,1.6,1.1,7.1,292
22186,2025-01-08 13:00,7.5,328,10.1,1020.2,71,5.3,10.5,2.5,1.4,1,7.1,288
22186,2025-01-08 14:00,9.1,345,12.3,1019.5,79,4.5,10.5,2.1,1.4,1,7.1,293
22186,2025-01-08 15:00,10,332,12.8,1019.6,81,3.9,10.5,2.3,1.6,1.1,6.7,305
22186,2025-01-08 16:00,11.5,352,14.4,1020.3,93,2.7,10.4,2.5,1.6,1.1,6.3,299
22186,2025-01-08 17:00,9.5,5,12.8,1021,87,2.5,10.3,2.5,1.7,1.2,6.3,303
22186,2025-01-08 18:00,11,352,14.2,1021.4,73,3,10.3,2.6,1.8,1.3,5.9,329
22186,2025-01-08 19:00,12.5,346,17,1021.9,82,2.4,10.3,3.2,1.9,1.4,5.9,324
22186,2025-01-08 20:00,12.4,341,16.9,1022.5,68,2.6,10.2,3.8,2.2,1.5,6.3,330
22186,2025-01-08 21:00,11.9,336,16.5,1023.3,72,1.6,10.3,3.9,2.6,1.8,6.7,330
22186,2025-01-08 22:00,13.4,332,17.4,1023.6,80,1.5,10.3,4,2.7,1.9,7.1,329
22186,2025-01-08 23:00,13.8,335,17.9,1023.9,63,1.5,10.3,4.7,3,2.1,7.7,331
22186,2025-01-09 00:00,13.3,336,18.5,1024.2,61,1.1,10.2,5.6,3.6,2.3,8.3,336
22186,2025-01-09 01:00,12.6,335,17.2,1024.6,80,-.1,10.2,5.3,3.4,2.3,9.1,324
22186,2025-01-09 02:00,13.2,356,17.5,1025,84,-1,10.2,6,3.7,2.3,9.1,326
22186,2025-01-09 03:00,12.8,359,17,1025.5,72,-.8,10.2,5.9,3.2,2.2,9.1,330
22186,2025-01-09 04:00,10.7,359,15.6,1026.2,92,-2.7,10.2,5.3,3.5,2.3,9.1,323
22186,2025-01-09 05:00,10.5,350,13.7,1025.8,75,-1.3,10.1,4.7,3.2,2.1,9.1,319
22186,2025-01-09 06:00,10,330,14,1025.3,79,-1,10,5.5,3,2.1,9.1,326
22186,2025-01-09 07:00,7.2,353,11.9,1025,79,-.9,10,3.8,2.9,1.9,9.1,327
22186,2025-01-09 08:00,10.6,314,15.5,1024.7,92,-1.3,10.1,3.7,2.6,1.8,8.3,330
22186,2025-01-09 09:00,9.2,46,12.1,1024.9,98,-2.1,10.1,4,2.6,1.7,8.3,330
22186,2025-01-09 10:00,8,24,12.5,1025.6,88,-2.1,10.1,3.4,2.2,1.5,8.3,334
22186,2025-01-09 11:00,10,5,14.6,1026.2,97,-2.1,10.1,3.6,2.3,1.6,8.3,330
22186,2025-01-09 12:00,14.3,352,19.6,1025.9,87,-1.5,10.1,4.2,2.7,2,8.3,326
22186,2025-01-09 13:00,13.9,344,18.8,1025.6,80,-1.3,10,6,3.5,2.3,8.3,324
22186,2025-01-09 14:00,15.2,344,21.3,1025.4,75,-1.2,10,6.4,3.7,2.5,9.1,331
22186,2025-01-09 15:00,14.5,334,21.6,1025.8,72,-1.5,10,6.1,4.1,2.7,9.1,331
22186,2025-01-09 16:00,14.4,337,19.5,1026.4,84,-2.5,10,6,3.8,2.5,9.1,331
22186,2025-01-09 17:00,16.1,347,20.5,1026.8,85,-2.5,9.9,6.1,4.1,2.7,9.1,327
22186,2025-01-09 18:00,14.3,340,19.6,1027.7,91,-3.4,9.9,8.4,4.5,2.7,9.1,330
22186,2025-01-09 19:00,14.2,345,19.8,1028.2,68,-2.3,9.9,6.1,4.2,2.8,9.1,331
22186,2025-01-09 20:00,14.1,337,18.7,1028.9,87,-2.4,9.9,7,4.1,2.8,9.1,340
22186,2025-01-09 21:00,14.5,1,20.5,1029.3,74,-1.6,9.9,6.2,4.3,2.7,9.1,331
22186,2025-01-09 22:00,14,355,18.5,1030.1,93,-2.4,9.9,6.6,4.3,2.8,10,329
22186,2025-01-09 23:00,12.7,357,18,1030.3,85,-1.2,9.9,6.3,4,2.6,10,330
22186,2025-01-10 00:00,11.9,355,17.1,1030.6,74,-.4,9.9,5.6,3.4,2.3,9.1,331
22186,2025-01-10 01:00,11.4,0,15.1,1030.9,71,-.1,9.9,5.3,3.4,2.3,9.1,324
22186,2025-01-10 02:00,10.9,355,14.8,1031.2,67,.2,9.9,5.3,3.3,2.3,9.1,329
22186,2025-01-10 03:00,11.6,344,16.1,1031.6,68,.3,9.9,6.7,3.1,2.2,9.1,327
22186,2025-01-10 04:00,12.1,5,16.3,1031.6,76,.3,9.9,4.5,3,2.1,9.1,329
22186,2025-01-10 05:00,11.4,354,15.6,1031.6,72,.6,9.9,5,3.1,2.1,9.1,324
22186,2025-01-10 06:00,11.4,2,14.7,1031.8,75,.7,9.8,4.3,2.9,2,9.1,319
22186,2025-01-10 07:00,11.5,7,16,1032.2,82,.3,9.8,5.5,2.9,2,8.3,326
22186,2025-01-10 08:00,10.6,356,15.2,1032.6,89,-.3,9.8,4.1,2.5,1.9,8.3,334
22186,2025-01-10 09:00,10.7,359,15.9,1032.8,76,.5,9.8,3.9,2.6,1.8,8.3,334
22186,2025-01-10 10:00,9.1,6,12.6,1033.4,79,.5,9.8,3.7,2.7,1.7,8.3,327
